words,index,linuxWord,correctPOS,badClue
charge,1091,TRUE,TRUE,FALSE
begin,1093,TRUE,TRUE,FALSE
friends,1096,TRUE,TRUE,FALSE
anything,1097,TRUE,TRUE,FALSE
caused,1099,TRUE,TRUE,FALSE
sources,1100,TRUE,TRUE,FALSE
sign,1101,TRUE,TRUE,FALSE
issued,1102,TRUE,TRUE,FALSE
armed,1103,TRUE,TRUE,FALSE
cents,1104,TRUE,TRUE,FALSE
funds,1105,TRUE,TRUE,FALSE
claimed,1106,TRUE,TRUE,FALSE
heavy,1107,TRUE,TRUE,FALSE
noted,1108,TRUE,TRUE,FALSE
parents,1109,TRUE,TRUE,FALSE
spending,1110,TRUE,TRUE,FALSE
related,1112,TRUE,TRUE,FALSE
offered,1113,TRUE,TRUE,FALSE
aircraft,1115,TRUE,TRUE,FALSE
whole,1116,TRUE,TRUE,FALSE
authority,1118,TRUE,TRUE,FALSE
risk,1119,TRUE,TRUE,FALSE
matter,1121,TRUE,TRUE,FALSE
science,1122,TRUE,TRUE,FALSE
access,1123,TRUE,TRUE,FALSE
conditions,1125,TRUE,TRUE,FALSE
details,1126,TRUE,TRUE,FALSE
coalition,1127,TRUE,TRUE,FALSE
compared,1128,TRUE,TRUE,FALSE
lee,1129,TRUE,TRUE,FALSE
break,1130,TRUE,TRUE,FALSE
turkey,1131,TRUE,TRUE,FALSE
daughter,1132,TRUE,TRUE,FALSE
natural,1133,TRUE,TRUE,FALSE
museum,1134,TRUE,TRUE,FALSE
strike,1135,TRUE,TRUE,FALSE
style,1136,TRUE,TRUE,FALSE
paid,1137,TRUE,TRUE,FALSE
rock,1138,TRUE,TRUE,FALSE
costs,1139,TRUE,TRUE,FALSE
view,1140,TRUE,TRUE,FALSE
royal,1143,TRUE,TRUE,FALSE
travel,1144,TRUE,TRUE,FALSE
takes,1145,TRUE,TRUE,FALSE
books,1146,TRUE,TRUE,FALSE
smith,1147,TRUE,TRUE,FALSE
systems,1149,TRUE,TRUE,FALSE
arrived,1150,TRUE,TRUE,FALSE
hundreds,1151,TRUE,TRUE,FALSE
hour,1153,TRUE,TRUE,FALSE
response,1154,TRUE,TRUE,FALSE
developed,1155,TRUE,TRUE,FALSE
potential,1157,TRUE,TRUE,FALSE
cause,1158,TRUE,TRUE,FALSE
value,1159,TRUE,TRUE,FALSE
idea,1160,TRUE,TRUE,FALSE
professional,1163,TRUE,TRUE,FALSE
domestic,1164,TRUE,TRUE,FALSE
credit,1165,TRUE,TRUE,FALSE
changed,1166,TRUE,TRUE,FALSE
married,1168,TRUE,TRUE,FALSE
launched,1170,TRUE,TRUE,FALSE
web,1171,TRUE,TRUE,FALSE
source,1174,TRUE,TRUE,FALSE
weekend,1176,TRUE,TRUE,FALSE
camp,1177,TRUE,TRUE,FALSE
owned,1179,TRUE,TRUE,FALSE
finance,1180,TRUE,TRUE,FALSE
measures,1183,TRUE,TRUE,FALSE
cities,1184,TRUE,TRUE,FALSE
blue,1186,TRUE,TRUE,FALSE
starting,1188,TRUE,TRUE,FALSE
ready,1189,TRUE,TRUE,FALSE
plant,1190,TRUE,TRUE,FALSE
build,1191,TRUE,TRUE,FALSE
designed,1192,TRUE,TRUE,FALSE
certain,1193,TRUE,TRUE,FALSE
voters,1194,TRUE,TRUE,FALSE
modern,1195,TRUE,TRUE,FALSE
fans,1196,TRUE,TRUE,FALSE
commercial,1197,TRUE,TRUE,FALSE
bid,1198,TRUE,TRUE,FALSE
provided,1199,TRUE,TRUE,FALSE
constitution,1200,TRUE,TRUE,FALSE
dropped,1201,TRUE,TRUE,FALSE
brother,1202,TRUE,TRUE,FALSE
drive,1204,TRUE,TRUE,FALSE
goals,1205,TRUE,TRUE,FALSE
negotiations,1206,TRUE,TRUE,FALSE
affairs,1207,TRUE,TRUE,FALSE
unit,1208,TRUE,TRUE,FALSE
questions,1209,TRUE,TRUE,FALSE
significant,1210,TRUE,TRUE,FALSE
create,1211,TRUE,TRUE,FALSE
bomb,1212,TRUE,TRUE,FALSE
warned,1213,TRUE,TRUE,FALSE
religious,1214,TRUE,TRUE,FALSE
minute,1215,TRUE,TRUE,FALSE
figures,1216,TRUE,TRUE,FALSE
victims,1217,TRUE,TRUE,FALSE
condition,1218,TRUE,TRUE,FALSE
activities,1219,TRUE,TRUE,FALSE
leaving,1221,TRUE,TRUE,FALSE
experience,1222,TRUE,TRUE,FALSE
attorney,1224,TRUE,TRUE,FALSE
standard,1225,TRUE,TRUE,FALSE
proposed,1226,TRUE,TRUE,FALSE
intelligence,1227,TRUE,TRUE,FALSE
giving,1228,TRUE,TRUE,FALSE
hotel,1229,TRUE,TRUE,FALSE
magazine,1231,TRUE,TRUE,FALSE
experts,1233,TRUE,TRUE,FALSE
moving,1234,TRUE,TRUE,FALSE
quoted,1235,TRUE,TRUE,FALSE
carried,1237,TRUE,TRUE,FALSE
feet,1238,TRUE,TRUE,FALSE
candidate,1239,TRUE,TRUE,FALSE
fifth,1240,TRUE,TRUE,FALSE
highest,1241,TRUE,TRUE,FALSE
lake,1242,TRUE,TRUE,FALSE
employees,1243,TRUE,TRUE,FALSE
sell,1244,TRUE,TRUE,FALSE
pacific,1245,TRUE,TRUE,FALSE
reason,1248,TRUE,TRUE,FALSE
flight,1249,TRUE,TRUE,FALSE
square,1250,TRUE,TRUE,FALSE
overall,1251,TRUE,TRUE,FALSE
design,1253,TRUE,TRUE,FALSE
passed,1254,TRUE,TRUE,FALSE
focus,1255,TRUE,TRUE,FALSE
bay,1256,TRUE,TRUE,FALSE
date,1258,TRUE,TRUE,FALSE
letter,1259,TRUE,TRUE,FALSE
wide,1261,TRUE,TRUE,FALSE
effect,1262,TRUE,TRUE,FALSE
charged,1263,TRUE,TRUE,FALSE
phone,1265,TRUE,TRUE,FALSE
figure,1266,TRUE,TRUE,FALSE
attempt,1267,TRUE,TRUE,FALSE
claims,1268,TRUE,TRUE,FALSE
profit,1270,TRUE,TRUE,FALSE
industrial,1272,TRUE,TRUE,FALSE
estimated,1274,TRUE,TRUE,FALSE
traditional,1275,TRUE,TRUE,FALSE
size,1276,TRUE,TRUE,FALSE
practice,1277,TRUE,TRUE,FALSE
cars,1278,TRUE,TRUE,FALSE
pass,1281,TRUE,TRUE,FALSE
hands,1282,TRUE,TRUE,FALSE
professor,1283,TRUE,TRUE,FALSE
student,1284,TRUE,TRUE,FALSE
concerns,1285,TRUE,TRUE,FALSE
refused,1286,TRUE,TRUE,FALSE
sector,1287,TRUE,TRUE,FALSE
review,1288,TRUE,TRUE,FALSE
homes,1289,TRUE,TRUE,FALSE
disease,1290,TRUE,TRUE,FALSE
kept,1291,TRUE,TRUE,FALSE
terrorism,1292,TRUE,TRUE,FALSE
speech,1294,TRUE,TRUE,FALSE
culture,1296,TRUE,TRUE,FALSE
reform,1297,TRUE,TRUE,FALSE
founded,1298,TRUE,TRUE,FALSE
ordered,1299,TRUE,TRUE,FALSE
successful,1300,TRUE,TRUE,FALSE
arms,1301,TRUE,TRUE,FALSE
conflict,1303,TRUE,TRUE,FALSE
limited,1304,TRUE,TRUE,FALSE
material,1305,TRUE,TRUE,FALSE
trip,1306,TRUE,TRUE,FALSE
property,1307,TRUE,TRUE,FALSE
paper,1308,TRUE,TRUE,FALSE
threat,1309,TRUE,TRUE,FALSE
seeking,1310,TRUE,TRUE,FALSE
concern,1311,TRUE,TRUE,FALSE
confirmed,1312,TRUE,TRUE,FALSE
plane,1314,TRUE,TRUE,FALSE
route,1315,TRUE,TRUE,FALSE
completed,1316,TRUE,TRUE,FALSE
someone,1319,TRUE,TRUE,FALSE
hill,1320,TRUE,TRUE,FALSE
comment,1321,TRUE,TRUE,FALSE
numbers,1322,TRUE,TRUE,FALSE
huge,1325,TRUE,TRUE,FALSE
mayor,1327,TRUE,TRUE,FALSE
husband,1328,TRUE,TRUE,FALSE
mass,1330,TRUE,TRUE,FALSE
lines,1331,TRUE,TRUE,FALSE
premier,1332,TRUE,TRUE,FALSE
soviet,1333,TRUE,TRUE,FALSE
cover,1334,TRUE,TRUE,FALSE
couple,1335,TRUE,TRUE,FALSE
positive,1336,TRUE,TRUE,FALSE
complete,1337,TRUE,TRUE,FALSE
non,1338,TRUE,TRUE,FALSE
republicans,1339,TRUE,TRUE,FALSE
mail,1340,TRUE,TRUE,FALSE
crime,1341,TRUE,TRUE,FALSE
kilometers,1346,TRUE,TRUE,FALSE
stand,1347,TRUE,TRUE,FALSE
formed,1348,TRUE,TRUE,FALSE
seems,1349,TRUE,TRUE,FALSE
felt,1350,TRUE,TRUE,FALSE
separate,1351,TRUE,TRUE,FALSE
stadium,1353,TRUE,TRUE,FALSE
speaking,1355,TRUE,TRUE,FALSE
hopes,1356,TRUE,TRUE,FALSE
leadership,1357,TRUE,TRUE,FALSE
emergency,1358,TRUE,TRUE,FALSE
declined,1359,TRUE,TRUE,FALSE
treatment,1360,TRUE,TRUE,FALSE
cabinet,1361,TRUE,TRUE,FALSE
tell,1362,TRUE,TRUE,FALSE
straight,1363,TRUE,TRUE,FALSE
winner,1365,TRUE,TRUE,FALSE
ban,1366,TRUE,TRUE,FALSE
session,1367,TRUE,TRUE,FALSE
serve,1368,TRUE,TRUE,FALSE
progress,1369,TRUE,TRUE,FALSE
ship,1371,TRUE,TRUE,FALSE
projects,1372,TRUE,TRUE,FALSE
independence,1373,TRUE,TRUE,FALSE
appointed,1374,TRUE,TRUE,FALSE
words,1375,TRUE,TRUE,FALSE
recorded,1376,TRUE,TRUE,FALSE
terrorist,1377,TRUE,TRUE,FALSE
politics,1379,TRUE,TRUE,FALSE
studies,1380,TRUE,TRUE,FALSE
sense,1381,TRUE,TRUE,FALSE
plays,1382,TRUE,TRUE,FALSE
holding,1384,TRUE,TRUE,FALSE
regular,1386,TRUE,TRUE,FALSE
required,1387,TRUE,TRUE,FALSE
lawyer,1388,TRUE,TRUE,FALSE
word,1389,TRUE,TRUE,FALSE
debt,1390,TRUE,TRUE,FALSE
guard,1391,TRUE,TRUE,FALSE
wounded,1392,TRUE,TRUE,FALSE
candidates,1393,TRUE,TRUE,FALSE
assembly,1394,TRUE,TRUE,FALSE
expressed,1395,TRUE,TRUE,FALSE
character,1396,TRUE,TRUE,FALSE
fuel,1398,TRUE,TRUE,FALSE
supreme,1400,TRUE,TRUE,FALSE
broke,1401,TRUE,TRUE,FALSE
ministers,1402,TRUE,TRUE,FALSE
everyone,1403,TRUE,TRUE,FALSE
equipment,1405,TRUE,TRUE,FALSE
additional,1406,TRUE,TRUE,FALSE
denied,1408,TRUE,TRUE,FALSE
friend,1410,TRUE,TRUE,FALSE
features,1411,TRUE,TRUE,FALSE
levels,1412,TRUE,TRUE,FALSE
approved,1413,TRUE,TRUE,FALSE
greater,1414,TRUE,TRUE,FALSE
port,1415,TRUE,TRUE,FALSE
ethnic,1416,TRUE,TRUE,FALSE
status,1417,TRUE,TRUE,FALSE
primary,1418,TRUE,TRUE,FALSE
amount,1419,TRUE,TRUE,FALSE
ways,1421,TRUE,TRUE,FALSE
ran,1422,TRUE,TRUE,FALSE
debate,1423,TRUE,TRUE,FALSE
model,1424,TRUE,TRUE,FALSE
decades,1425,TRUE,TRUE,FALSE
places,1426,TRUE,TRUE,FALSE
individual,1427,TRUE,TRUE,FALSE
festival,1428,TRUE,TRUE,FALSE
join,1430,TRUE,TRUE,FALSE
insurance,1432,TRUE,TRUE,FALSE
goes,1433,TRUE,TRUE,FALSE
impact,1434,TRUE,TRUE,FALSE
urged,1435,TRUE,TRUE,FALSE
heard,1436,TRUE,TRUE,FALSE
placed,1437,TRUE,TRUE,FALSE
illegal,1439,TRUE,TRUE,FALSE
fired,1440,TRUE,TRUE,FALSE
damage,1442,TRUE,TRUE,FALSE
responsible,1443,TRUE,TRUE,FALSE
message,1444,TRUE,TRUE,FALSE
baseball,1445,TRUE,TRUE,FALSE
ties,1446,TRUE,TRUE,FALSE
true,1447,TRUE,TRUE,FALSE
challenge,1449,TRUE,TRUE,FALSE
prevent,1450,TRUE,TRUE,FALSE
filed,1451,TRUE,TRUE,FALSE
captain,1452,TRUE,TRUE,FALSE
entire,1453,TRUE,TRUE,FALSE
supporters,1454,TRUE,TRUE,FALSE
blood,1455,TRUE,TRUE,FALSE
territory,1457,TRUE,TRUE,FALSE
housing,1458,TRUE,TRUE,FALSE
valley,1459,TRUE,TRUE,FALSE
product,1460,TRUE,TRUE,FALSE
conservative,1461,TRUE,TRUE,FALSE
van,1462,TRUE,TRUE,FALSE
earnings,1463,TRUE,TRUE,FALSE
proposal,1464,TRUE,TRUE,FALSE
protection,1465,TRUE,TRUE,FALSE
read,1466,TRUE,TRUE,FALSE
foundation,1467,TRUE,TRUE,FALSE
search,1469,TRUE,TRUE,FALSE
names,1470,TRUE,TRUE,FALSE
train,1471,TRUE,TRUE,FALSE
discuss,1472,TRUE,TRUE,FALSE
journal,1474,TRUE,TRUE,FALSE
raise,1475,TRUE,TRUE,FALSE
murder,1476,TRUE,TRUE,FALSE
address,1477,TRUE,TRUE,FALSE
operating,1478,TRUE,TRUE,FALSE
deep,1480,TRUE,TRUE,FALSE
settlement,1481,TRUE,TRUE,FALSE
relationship,1484,TRUE,TRUE,FALSE
cash,1485,TRUE,TRUE,FALSE
laws,1488,TRUE,TRUE,FALSE
target,1489,TRUE,TRUE,FALSE
analyst,1490,TRUE,TRUE,FALSE
buildings,1491,TRUE,TRUE,FALSE
newspapers,1492,TRUE,TRUE,FALSE
lack,1493,TRUE,TRUE,FALSE
consumer,1494,TRUE,TRUE,FALSE
direct,1495,TRUE,TRUE,FALSE
self,1497,TRUE,TRUE,FALSE
beach,1498,TRUE,TRUE,FALSE
zone,1499,TRUE,TRUE,FALSE
songs,1500,TRUE,TRUE,FALSE
scene,1501,TRUE,TRUE,FALSE
communist,1502,TRUE,TRUE,FALSE
afternoon,1503,TRUE,TRUE,FALSE
units,1504,TRUE,TRUE,FALSE
necessary,1505,TRUE,TRUE,FALSE
navy,1506,TRUE,TRUE,FALSE
quality,1507,TRUE,TRUE,FALSE
sound,1508,TRUE,TRUE,FALSE
protect,1509,TRUE,TRUE,FALSE
spring,1510,TRUE,TRUE,FALSE
missing,1511,TRUE,TRUE,FALSE
criminal,1512,TRUE,TRUE,FALSE
speed,1513,TRUE,TRUE,FALSE
confidence,1514,TRUE,TRUE,FALSE
selling,1515,TRUE,TRUE,FALSE
software,1517,TRUE,TRUE,FALSE
democracy,1518,TRUE,TRUE,FALSE
section,1520,TRUE,TRUE,FALSE
matches,1521,TRUE,TRUE,FALSE
basis,1522,TRUE,TRUE,FALSE
knew,1523,TRUE,TRUE,FALSE
suicide,1524,TRUE,TRUE,FALSE
resolution,1525,TRUE,TRUE,FALSE
calling,1526,TRUE,TRUE,FALSE
remaining,1527,TRUE,TRUE,FALSE
gone,1528,TRUE,TRUE,FALSE
powerful,1529,TRUE,TRUE,FALSE
losing,1530,TRUE,TRUE,FALSE
account,1531,TRUE,TRUE,FALSE
votes,1532,TRUE,TRUE,FALSE
god,1534,TRUE,TRUE,FALSE
commander,1536,TRUE,TRUE,FALSE
rising,1538,TRUE,TRUE,FALSE
opportunity,1540,TRUE,TRUE,FALSE
resources,1541,TRUE,TRUE,FALSE
writer,1542,TRUE,TRUE,FALSE
awards,1543,TRUE,TRUE,FALSE
expect,1544,TRUE,TRUE,FALSE
anyone,1545,TRUE,TRUE,FALSE
send,1546,TRUE,TRUE,FALSE
active,1547,TRUE,TRUE,FALSE
claim,1548,TRUE,TRUE,FALSE
suffered,1549,TRUE,TRUE,FALSE
alleged,1550,TRUE,TRUE,FALSE
alliance,1551,TRUE,TRUE,FALSE
host,1552,TRUE,TRUE,FALSE
declared,1553,TRUE,TRUE,FALSE
injury,1554,TRUE,TRUE,FALSE
type,1555,TRUE,TRUE,FALSE
planning,1556,TRUE,TRUE,FALSE
environment,1558,TRUE,TRUE,FALSE
sites,1559,TRUE,TRUE,FALSE
protest,1560,TRUE,TRUE,FALSE
drop,1561,TRUE,TRUE,FALSE
suggested,1562,TRUE,TRUE,FALSE
stories,1563,TRUE,TRUE,FALSE
sale,1564,TRUE,TRUE,FALSE
headquarters,1565,TRUE,TRUE,FALSE
rebel,1566,TRUE,TRUE,FALSE
avoid,1567,TRUE,TRUE,FALSE
improve,1568,TRUE,TRUE,FALSE
consider,1569,TRUE,TRUE,FALSE
stars,1570,TRUE,TRUE,FALSE
citizens,1571,TRUE,TRUE,FALSE
attended,1572,TRUE,TRUE,FALSE
currency,1573,TRUE,TRUE,FALSE
appeal,1575,TRUE,TRUE,FALSE
older,1576,TRUE,TRUE,FALSE
lived,1578,TRUE,TRUE,FALSE
seats,1579,TRUE,TRUE,FALSE
happened,1580,TRUE,TRUE,FALSE
incident,1582,TRUE,TRUE,FALSE
floor,1584,TRUE,TRUE,FALSE
developing,1587,TRUE,TRUE,FALSE
approach,1588,TRUE,TRUE,FALSE
films,1589,TRUE,TRUE,FALSE
mike,1590,TRUE,TRUE,FALSE
historic,1591,TRUE,TRUE,FALSE
businesses,1592,TRUE,TRUE,FALSE
era,1593,TRUE,TRUE,FALSE
gained,1594,TRUE,TRUE,FALSE
bit,1595,TRUE,TRUE,FALSE
tough,1596,TRUE,TRUE,FALSE
traffic,1597,TRUE,TRUE,FALSE
inflation,1598,TRUE,TRUE,FALSE
telephone,1600,TRUE,TRUE,FALSE
moment,1601,TRUE,TRUE,FALSE
winter,1602,TRUE,TRUE,FALSE
suspected,1603,TRUE,TRUE,FALSE
drugs,1604,TRUE,TRUE,FALSE
boy,1607,TRUE,TRUE,FALSE
worst,1608,TRUE,TRUE,FALSE
railway,1610,TRUE,TRUE,FALSE
arrest,1611,TRUE,TRUE,FALSE
mountain,1612,TRUE,TRUE,FALSE
store,1613,TRUE,TRUE,FALSE
famous,1614,TRUE,TRUE,FALSE
patients,1616,TRUE,TRUE,FALSE
championships,1618,TRUE,TRUE,FALSE
reserve,1619,TRUE,TRUE,FALSE
carry,1620,TRUE,TRUE,FALSE
weather,1621,TRUE,TRUE,FALSE
concerned,1624,TRUE,TRUE,FALSE
finish,1625,TRUE,TRUE,FALSE
command,1626,TRUE,TRUE,FALSE
critical,1627,TRUE,TRUE,FALSE
hot,1628,TRUE,TRUE,FALSE
channel,1630,TRUE,TRUE,FALSE
census,1631,TRUE,TRUE,FALSE
houses,1632,TRUE,TRUE,FALSE
female,1633,TRUE,TRUE,FALSE
seat,1634,TRUE,TRUE,FALSE
vehicles,1635,TRUE,TRUE,FALSE
spread,1636,TRUE,TRUE,FALSE
aimed,1637,TRUE,TRUE,FALSE
freedom,1638,TRUE,TRUE,FALSE
medal,1639,TRUE,TRUE,FALSE
losses,1641,TRUE,TRUE,FALSE
bridge,1642,TRUE,TRUE,FALSE
representatives,1643,TRUE,TRUE,FALSE
supply,1647,TRUE,TRUE,FALSE
cancer,1648,TRUE,TRUE,FALSE
writing,1650,TRUE,TRUE,FALSE
appear,1651,TRUE,TRUE,FALSE
revenue,1652,TRUE,TRUE,FALSE
decade,1653,TRUE,TRUE,FALSE
receive,1654,TRUE,TRUE,FALSE
score,1655,TRUE,TRUE,FALSE
fear,1656,TRUE,TRUE,FALSE
securities,1657,TRUE,TRUE,FALSE
ability,1658,TRUE,TRUE,FALSE
appears,1659,TRUE,TRUE,FALSE
crimes,1660,TRUE,TRUE,FALSE
retired,1661,TRUE,TRUE,FALSE
customers,1662,TRUE,TRUE,FALSE
sun,1663,TRUE,TRUE,FALSE
becoming,1664,TRUE,TRUE,FALSE
champions,1665,TRUE,TRUE,FALSE
gulf,1666,TRUE,TRUE,FALSE
gets,1667,TRUE,TRUE,FALSE
corporate,1669,TRUE,TRUE,FALSE
introduced,1670,TRUE,TRUE,FALSE
academy,1671,TRUE,TRUE,FALSE
particular,1672,TRUE,TRUE,FALSE
survey,1673,TRUE,TRUE,FALSE
easy,1674,TRUE,TRUE,FALSE
choice,1676,TRUE,TRUE,FALSE
mind,1677,TRUE,TRUE,FALSE
hearing,1678,TRUE,TRUE,FALSE
add,1680,TRUE,TRUE,FALSE
reduce,1681,TRUE,TRUE,FALSE
directed,1682,TRUE,TRUE,FALSE
replaced,1683,TRUE,TRUE,FALSE
native,1684,TRUE,TRUE,FALSE
assistant,1685,TRUE,TRUE,FALSE
arts,1686,TRUE,TRUE,FALSE
seconds,1687,TRUE,TRUE,FALSE
crowd,1688,TRUE,TRUE,FALSE
complex,1689,TRUE,TRUE,FALSE
entered,1692,TRUE,TRUE,FALSE
responsibility,1694,TRUE,TRUE,FALSE
crew,1695,TRUE,TRUE,FALSE
fine,1696,TRUE,TRUE,FALSE
pounds,1697,TRUE,TRUE,FALSE
environmental,1698,TRUE,TRUE,FALSE
subject,1699,TRUE,TRUE,FALSE
organizations,1700,TRUE,TRUE,FALSE
jersey,1701,TRUE,TRUE,FALSE
mean,1703,TRUE,TRUE,FALSE
serving,1704,TRUE,TRUE,FALSE
cultural,1705,TRUE,TRUE,FALSE
seemed,1707,TRUE,TRUE,FALSE
draw,1708,TRUE,TRUE,FALSE
bus,1709,TRUE,TRUE,FALSE
yards,1710,TRUE,TRUE,FALSE
cuts,1711,TRUE,TRUE,FALSE
produce,1712,TRUE,TRUE,FALSE
ask,1713,TRUE,TRUE,FALSE
voice,1714,TRUE,TRUE,FALSE
degree,1715,TRUE,TRUE,FALSE
author,1716,TRUE,TRUE,FALSE
watch,1717,TRUE,TRUE,FALSE
lawyers,1718,TRUE,TRUE,FALSE
ice,1719,TRUE,TRUE,FALSE
legislation,1720,TRUE,TRUE,FALSE
collection,1721,TRUE,TRUE,FALSE
presence,1722,TRUE,TRUE,FALSE
shown,1723,TRUE,TRUE,FALSE
listed,1724,TRUE,TRUE,FALSE
critics,1725,TRUE,TRUE,FALSE
rejected,1726,TRUE,TRUE,FALSE
rich,1728,TRUE,TRUE,FALSE
offers,1729,TRUE,TRUE,FALSE
influence,1730,TRUE,TRUE,FALSE
ruled,1731,TRUE,TRUE,FALSE
governments,1732,TRUE,TRUE,FALSE
stations,1733,TRUE,TRUE,FALSE
shooting,1735,TRUE,TRUE,FALSE
streets,1737,TRUE,TRUE,FALSE
draft,1738,TRUE,TRUE,FALSE
evening,1739,TRUE,TRUE,FALSE
sex,1740,TRUE,TRUE,FALSE
grew,1741,TRUE,TRUE,FALSE
bodies,1742,TRUE,TRUE,FALSE
policies,1743,TRUE,TRUE,FALSE
editor,1745,TRUE,TRUE,FALSE
rival,1746,TRUE,TRUE,FALSE
nature,1747,TRUE,TRUE,FALSE
strategy,1748,TRUE,TRUE,FALSE
girl,1750,TRUE,TRUE,FALSE
happy,1752,TRUE,TRUE,FALSE
giant,1753,TRUE,TRUE,FALSE
wing,1756,TRUE,TRUE,FALSE
identified,1758,TRUE,TRUE,FALSE
larger,1759,TRUE,TRUE,FALSE
article,1760,TRUE,TRUE,FALSE
optional,1761,TRUE,TRUE,FALSE
seek,1763,TRUE,TRUE,FALSE
bombing,1764,TRUE,TRUE,FALSE
managed,1765,TRUE,TRUE,FALSE
re,1766,TRUE,TRUE,FALSE
sought,1767,TRUE,TRUE,FALSE
standing,1768,TRUE,TRUE,FALSE
doctors,1769,TRUE,TRUE,FALSE
measure,1770,TRUE,TRUE,FALSE
earned,1771,TRUE,TRUE,FALSE
rural,1773,TRUE,TRUE,FALSE
fellow,1774,TRUE,TRUE,FALSE
sanctions,1775,TRUE,TRUE,FALSE
bought,1776,TRUE,TRUE,FALSE
smaller,1777,TRUE,TRUE,FALSE
contributed,1778,TRUE,TRUE,FALSE
owner,1779,TRUE,TRUE,FALSE
secret,1780,TRUE,TRUE,FALSE
carrying,1781,TRUE,TRUE,FALSE
prince,1782,TRUE,TRUE,FALSE
treaty,1783,TRUE,TRUE,FALSE
launch,1784,TRUE,TRUE,FALSE
cast,1785,TRUE,TRUE,FALSE
civilians,1788,TRUE,TRUE,FALSE
basketball,1789,TRUE,TRUE,FALSE
performed,1790,TRUE,TRUE,FALSE
develop,1791,TRUE,TRUE,FALSE
fair,1792,TRUE,TRUE,FALSE
interior,1793,TRUE,TRUE,FALSE
prepared,1796,TRUE,TRUE,FALSE
wrong,1798,TRUE,TRUE,FALSE
tests,1799,TRUE,TRUE,FALSE
table,1802,TRUE,TRUE,FALSE
bureau,1803,TRUE,TRUE,FALSE
looked,1804,TRUE,TRUE,FALSE
committed,1806,TRUE,TRUE,FALSE
rally,1807,TRUE,TRUE,FALSE
supported,1808,TRUE,TRUE,FALSE
ambassador,1809,TRUE,TRUE,FALSE
spoke,1810,TRUE,TRUE,FALSE
ensure,1811,TRUE,TRUE,FALSE
note,1813,TRUE,TRUE,FALSE
kids,1814,TRUE,TRUE,FALSE
headed,1815,TRUE,TRUE,FALSE
documents,1816,TRUE,TRUE,FALSE
follow,1817,TRUE,TRUE,FALSE
rice,1819,TRUE,TRUE,FALSE
super,1820,TRUE,TRUE,FALSE
stopped,1822,TRUE,TRUE,FALSE
initial,1825,TRUE,TRUE,FALSE
relief,1826,TRUE,TRUE,FALSE
continues,1828,TRUE,TRUE,FALSE
earth,1829,TRUE,TRUE,FALSE
gives,1830,TRUE,TRUE,FALSE
activity,1831,TRUE,TRUE,FALSE
polls,1832,TRUE,TRUE,FALSE
corruption,1835,TRUE,TRUE,FALSE
picture,1836,TRUE,TRUE,FALSE
storm,1837,TRUE,TRUE,FALSE
backed,1838,TRUE,TRUE,FALSE
interests,1840,TRUE,TRUE,FALSE
refugees,1841,TRUE,TRUE,FALSE
defeat,1842,TRUE,TRUE,FALSE
islands,1844,TRUE,TRUE,FALSE
spot,1846,TRUE,TRUE,FALSE
bond,1847,TRUE,TRUE,FALSE
embassy,1848,TRUE,TRUE,FALSE
agencies,1849,TRUE,TRUE,FALSE
swiss,1850,TRUE,TRUE,FALSE
request,1851,TRUE,TRUE,FALSE
standards,1852,TRUE,TRUE,FALSE
estate,1853,TRUE,TRUE,FALSE
trust,1854,TRUE,TRUE,FALSE
ceremony,1855,TRUE,TRUE,FALSE
guy,1857,TRUE,TRUE,FALSE
occurred,1859,TRUE,TRUE,FALSE
kingdom,1860,TRUE,TRUE,FALSE
bob,1863,TRUE,TRUE,FALSE
accept,1864,TRUE,TRUE,FALSE
diplomatic,1866,TRUE,TRUE,FALSE
cold,1867,TRUE,TRUE,FALSE
signs,1868,TRUE,TRUE,FALSE
facilities,1869,TRUE,TRUE,FALSE
struck,1870,TRUE,TRUE,FALSE
discovered,1871,TRUE,TRUE,FALSE
contact,1872,TRUE,TRUE,FALSE
regime,1873,TRUE,TRUE,FALSE
airlines,1874,TRUE,TRUE,FALSE
youth,1876,TRUE,TRUE,FALSE
safe,1877,TRUE,TRUE,FALSE
penalty,1878,TRUE,TRUE,FALSE
transport,1879,TRUE,TRUE,FALSE
follows,1880,TRUE,TRUE,FALSE
marriage,1881,TRUE,TRUE,FALSE
appearance,1883,TRUE,TRUE,FALSE
highway,1884,TRUE,TRUE,FALSE
millions,1885,TRUE,TRUE,FALSE
gain,1886,TRUE,TRUE,FALSE
poll,1888,TRUE,TRUE,FALSE
door,1889,TRUE,TRUE,FALSE
threatened,1890,TRUE,TRUE,FALSE
wins,1891,TRUE,TRUE,FALSE
silver,1892,TRUE,TRUE,FALSE
passengers,1893,TRUE,TRUE,FALSE
rescue,1895,TRUE,TRUE,FALSE
lose,1896,TRUE,TRUE,FALSE
exports,1898,TRUE,TRUE,FALSE
showing,1899,TRUE,TRUE,FALSE
failure,1900,TRUE,TRUE,FALSE
increasing,1901,TRUE,TRUE,FALSE
talking,1902,TRUE,TRUE,FALSE
specific,1903,TRUE,TRUE,FALSE
fresh,1904,TRUE,TRUE,FALSE
card,1905,TRUE,TRUE,FALSE
sixth,1906,TRUE,TRUE,FALSE
understand,1907,TRUE,TRUE,FALSE
vehicle,1908,TRUE,TRUE,FALSE
